event_id,timestamp,host,source_type,event_type,severity,source_ip,destination_ip,destination_port,request_method,status_code,payload,session_id
971c3086-15eb-4382-b48f-16a32bfda32b,2026-06-05T17:52:21,web-02,WEB,PAGE_VISIT,LOW,10.0.1.38,10.0.0.11,443,POST,200,/api/health,sess_298855
0bad1361-3eb4-4c48-855d-b4efb206f7e0,2026-06-05T17:52:22,web-02,WEB,PAGE_VISIT,LOW,10.0.1.118,10.0.0.11,80,GET,200,/static/app.js,sess_401501
67291e21-0682-4767-be75-3e6ce09fcd50,2026-06-05T17:52:23,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.155,10.0.0.1,8080,,200,stateful allow,sess_398137
9638c58f-d969-4013-adca-458d6618835f,2026-06-05T17:52:24,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.2,10.0.0.40,443,,200,tls session,sess_192016
ac203f5a-2d39-4d5a-845c-30c37fbbc467,2026-06-05T17:52:25,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.98,10.0.0.40,53,,200,dns query,sess_615621
407beaa5-dd76-4c38-b7bd-8800b619e8e0,2026-06-05T17:52:26,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.95,10.0.0.40,123,,200,ntp sync,sess_376496
3bdc08e9-7386-4de0-b160-a9d37c105ae5,2026-06-05T17:52:27,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.127,10.0.0.21,22,,200,interactive login,sess_516705
1b02c21e-1ba7-4769-8032-0e44992edb1c,2026-06-05T17:52:28,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.75,10.0.0.21,22,,200,interactive login,sess_776032
8c8e3398-c648-4045-9739-b88fcae7a320,2026-06-05T17:52:29,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.4,10.0.0.40,443,,200,snmp poll,sess_775849
be1642b1-4abb-4680-92b8-39a9190c0511,2026-06-05T17:52:30,web-01,WEB,PAGE_VISIT,LOW,10.0.1.55,10.0.0.10,80,GET,204,/dashboard,sess_131637
00777dfc-ed66-4215-86e7-a258c6e5ca5a,2026-06-05T17:52:31,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.214,10.0.0.1,443,,200,stateful allow,sess_970986
bce04dc9-8e46-4154-bf25-0451f1ca9c64,2026-06-05T17:52:32,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.27,10.0.0.20,22,,200,ssh key accepted,sess_497855
b73b14c2-5bfd-4c66-be07-63279d261721,2026-06-05T17:52:33,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.194,10.0.0.30,8080,PATCH,204,metadata updated,sess_835129
83895971-faf8-4e91-bd32-5d8408558a97,2026-06-05T17:52:34,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.143,10.0.0.40,123,,200,snmp poll,sess_686452
7814853b-166d-4b60-b2cc-7bd6588940c8,2026-06-05T17:52:35,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.171,10.0.0.30,8080,POST,201,inventory query,sess_688274
de027958-7d98-45de-b786-8a0871cf48bd,2026-06-05T17:52:36,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.161,10.0.0.1,22,,200,stateful allow,sess_636191
a67586c8-078d-4cc7-b4d2-2aa90076eb23,2026-06-05T17:52:37,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.220,10.0.0.1,443,,200,stateful allow,sess_467142
759d1c3f-3143-4f04-9a79-8f1904afdcae,2026-06-05T17:52:38,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.185,10.0.0.1,443,,200,known route,sess_829888
241667f9-c523-41f1-9618-69e3333ddd84,2026-06-05T17:52:39,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.149,10.0.0.31,8080,POST,204,metadata updated,sess_941689
2ff92f59-b7cb-46f6-b1a1-ea353f44b6f7,2026-06-05T17:52:40,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.168,10.0.0.20,22,,200,interactive login,sess_796078
b489141b-b060-44ff-bdac-3677a3adc7bb,2026-06-05T17:52:41,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.83,10.0.0.21,22,,200,ssh key accepted,sess_634815
36ba5673-a13a-46cd-9c6c-4b016cc61442,2026-06-05T17:52:42,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.77,10.0.0.30,8080,PATCH,204,preferences saved,sess_376732
6faf18ee-be41-41eb-bb05-6bbb660cd5e4,2026-06-05T17:52:43,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.22,10.0.0.31,8080,GET,201,profile update,sess_519023
c996821c-348a-436d-b171-ccdf738acddc,2026-06-05T17:52:44,web-02,WEB,PAGE_VISIT,LOW,10.0.1.23,10.0.0.11,443,POST,201,/api/health,sess_623489
4008176b-f1ef-4a6d-aee3-8318b9068ac8,2026-06-05T17:52:45,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.215,10.0.0.20,22,,200,service account login,sess_637217
0624479d-88fb-45f1-90ee-0237e103acb0,2026-06-05T17:52:46,web-02,WEB,PAGE_VISIT,LOW,10.0.1.11,10.0.0.11,80,GET,201,/,sess_183054
762952c2-be72-4f76-b24e-73d554da245a,2026-06-05T17:52:47,web-02,WEB,PAGE_VISIT,LOW,10.0.1.205,10.0.0.11,443,POST,302,/login,sess_116873
06d20997-900d-4a4d-9876-0d34ac2e5557,2026-06-05T17:52:48,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.80,10.0.0.30,8080,POST,201,inventory query,sess_947680
b1aa3958-4bb0-4fba-b470-206de53b7996,2026-06-05T17:52:49,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.58,10.0.0.20,22,,200,service account login,sess_511411
72b68dad-d06e-4218-8724-c029d9715370,2026-06-05T17:52:50,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.194,10.0.0.40,123,,200,dns query,sess_913575
8f26db69-80c9-4fb4-b508-c3f2cd39aee9,2026-06-05T17:52:51,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.97,10.0.0.1,22,,200,stateful allow,sess_132654
b6bc69a4-9c7a-4f1c-9aff-ebea05695916,2026-06-05T17:52:52,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.166,10.0.0.30,8080,POST,200,metadata updated,sess_682611
d2c02baa-ddc9-4414-884a-f34c9758b492,2026-06-05T17:52:53,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.44,10.0.0.30,8080,POST,204,preferences saved,sess_904652
4f7a5328-f1d8-4a6c-a32f-9fdf635d2feb,2026-06-05T17:52:54,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.155,10.0.0.31,8080,PUT,200,profile update,sess_737783
c20fb561-469f-4391-8533-f45c31819388,2026-06-05T17:52:55,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.127,10.0.0.31,8080,PUT,201,profile update,sess_988149
9dffa438-86dd-4632-a573-a5a530ddd7a0,2026-06-05T17:52:56,web-01,WEB,PAGE_VISIT,LOW,10.0.1.153,10.0.0.10,443,GET,201,/,sess_157205
427a0907-b50a-4bc3-bace-37d2e7ccfd67,2026-06-05T17:52:57,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.29,10.0.0.20,22,,200,service account login,sess_358401
a86df3b5-ddf8-43be-a84a-a9b7ca1c6aa8,2026-06-05T17:52:58,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.7,10.0.0.21,22,,200,ssh key accepted,sess_813286
e3132099-fd02-499e-a63d-6407263087b7,2026-06-05T17:52:59,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.203,10.0.0.20,22,,200,service account login,sess_423802
a1109a56-7dd8-4824-bffc-b2d36656b7b3,2026-06-05T17:53:00,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.129,10.0.0.21,22,,200,interactive login,sess_844679
93acf500-deab-40f1-b296-a1ee02cb9d69,2026-06-05T17:53:01,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.50,10.0.0.20,22,,200,service account login,sess_400526
c919b5ed-b76d-40df-bbeb-f504750faccc,2026-06-05T17:53:02,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.29,10.0.0.40,123,,200,dns query,sess_636951
fa64b4b2-d6d3-4a09-893d-7bb91ffb72bc,2026-06-05T17:53:03,web-02,WEB,PAGE_VISIT,LOW,10.0.1.139,10.0.0.11,80,GET,200,/api/health,sess_903227
cbe4f46a-a493-4f9e-8a0e-30bd7dafc735,2026-06-05T17:53:04,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.152,10.0.0.1,8080,,200,stateful allow,sess_614459
13cc6f0b-111e-4bf0-acab-cbc3686b1ada,2026-06-05T17:53:05,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.152,10.0.0.30,8080,PUT,200,orders lookup,sess_676745
9a5e7e1b-e00c-44e2-be26-0b29efe160f9,2026-06-05T17:53:06,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.113,10.0.0.20,22,,200,service account login,sess_406730
c4e1899c-1e08-4881-9c25-04ec9b9fa898,2026-06-05T17:53:07,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.195,10.0.0.1,22,,200,stateful allow,sess_833777
d5aa4967-c670-4a58-bfb8-c497dd1fb868,2026-06-05T17:53:08,web-02,WEB,PAGE_VISIT,LOW,10.0.1.100,10.0.0.11,443,POST,204,/api/health,sess_736309
61ee8ba3-7e9f-4a0a-a94c-9b7a31260711,2026-06-05T17:53:09,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.5,10.0.0.31,8080,PUT,201,profile update,sess_272404
5c37dd06-f7ee-434f-97e4-97bc405d9107,2026-06-05T17:53:10,web-01,WEB,PAGE_VISIT,LOW,10.0.1.122,10.0.0.10,80,GET,301,/static/app.js,sess_390036
3b70762c-130d-4e9f-83ef-1b90b1923789,2026-06-05T17:53:11,web-01,WEB,PAGE_VISIT,LOW,10.0.1.85,10.0.0.10,443,GET,204,/,sess_883588
2feecf3a-8fbd-4ecc-8a2d-76605de86fe8,2026-06-05T17:53:12,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.173,10.0.0.40,53,,200,ntp sync,sess_959970
40bd988d-a761-434b-9aaa-c216a4156b34,2026-06-05T17:53:13,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.67,10.0.0.1,8080,,200,stateful allow,sess_104063
6c3ddc21-e683-4cd9-a752-d5948afbbe43,2026-06-05T17:53:14,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.212,10.0.0.31,8080,POST,200,inventory query,sess_531936
192c61e0-fa20-46e9-9b97-8c74255cebf5,2026-06-05T17:53:15,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.209,10.0.0.40,161,,200,snmp poll,sess_491754
d997eb30-f94f-4b40-bb5a-32a7b6e6bbfe,2026-06-05T17:53:16,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.107,10.0.0.1,80,,200,known route,sess_683354
73c48d2f-e805-4d5b-bd75-08777876705b,2026-06-05T17:53:17,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.152,10.0.0.31,8080,PUT,201,orders lookup,sess_490818
879b59ee-c0c5-49f1-b37f-880d143234ff,2026-06-05T17:53:18,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.196,10.0.0.40,161,,200,ntp sync,sess_879773
66bfa524-6625-4219-9286-1648e90ce6bf,2026-06-05T17:53:19,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.139,10.0.0.40,53,,200,ntp sync,sess_302132
bb40b114-01da-4990-b441-9c3e7e2b772c,2026-06-05T17:53:20,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.126,10.0.0.31,8080,GET,201,profile update,sess_590644
926cf251-8836-437f-952c-a27409070c7f,2026-06-05T17:53:21,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.36,10.0.0.1,80,,200,known route,sess_223741
43a6d823-5804-4d15-aadb-8d03411d095b,2026-06-05T17:53:22,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.150,10.0.0.30,8080,POST,204,preferences saved,sess_114544
b0443adb-4512-46ca-8f99-9057649b2fcd,2026-06-05T17:53:23,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.93,10.0.0.31,8080,PATCH,204,role unchanged,sess_819315
5964ef3c-79f8-419d-82eb-735c940808f5,2026-06-05T17:53:24,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.108,10.0.0.1,80,,200,known route,sess_877929
74c2e8b7-2e7b-44af-8412-f98e5afeb430,2026-06-05T17:53:25,web-02,WEB,PAGE_VISIT,LOW,10.0.1.11,10.0.0.11,443,POST,200,/login,sess_259284
d350b67a-84cf-406d-b93e-0083f582f02c,2026-06-05T17:53:26,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.64,10.0.0.40,443,,200,ntp sync,sess_691975
ef50cff1-7271-4937-930e-90d9a1398c4a,2026-06-05T17:53:27,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.109,10.0.0.30,8080,GET,204,inventory query,sess_981742
a29392d6-684b-45ff-bddb-b649ba40fc99,2026-06-05T17:53:28,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.7,10.0.0.40,123,,200,snmp poll,sess_212762
3e5485c7-df6e-4344-b1d1-a3b97e4b9ec9,2026-06-05T17:53:29,web-01,WEB,PAGE_VISIT,LOW,10.0.1.186,10.0.0.10,80,POST,301,/dashboard,sess_572243
4bbe0051-a7d5-405f-bbee-0393f404c121,2026-06-05T17:53:30,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.155,10.0.0.31,8080,POST,204,metadata updated,sess_550135
c2ff8c41-d793-4d48-a465-2e80c168b852,2026-06-05T17:53:31,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.42,10.0.0.30,8080,PATCH,204,role unchanged,sess_400066
9d4a81b1-223b-420c-9586-cc411e8669c3,2026-06-05T17:53:32,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.95,10.0.0.20,22,,200,ssh key accepted,sess_141819
3ed8f720-d9e7-4df9-8869-643d337f814e,2026-06-05T17:53:33,web-02,WEB,PAGE_VISIT,LOW,10.0.1.178,10.0.0.11,80,GET,200,/,sess_697845
89c8e106-2cc7-432f-a667-42a133b8f8ed,2026-06-05T17:53:34,web-01,WEB,PAGE_VISIT,LOW,10.0.1.67,10.0.0.10,80,POST,204,/dashboard,sess_393293
75945b91-f678-4606-869b-2b0ba6f727df,2026-06-05T17:53:35,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.7,10.0.0.1,22,,200,known route,sess_315328
6b0b0c15-2679-4be8-aa32-9ffaa01dccf8,2026-06-05T17:53:36,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.78,10.0.0.20,22,,200,ssh key accepted,sess_907883
91e3375a-d58f-4467-8f43-6f9b4b88e03e,2026-06-05T17:53:37,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.131,10.0.0.31,8080,PATCH,204,preferences saved,sess_518964
5ac795d8-932d-4694-a0a6-6da0fa5e9cf7,2026-06-05T17:53:38,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.146,10.0.0.1,443,,200,known route,sess_186890
157c9e6c-e9b4-4174-8099-a4043c3ecec0,2026-06-05T17:53:39,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.169,10.0.0.30,8080,POST,201,inventory query,sess_139642
d18a9585-a89d-4045-ac5d-4feb0a21ce84,2026-06-05T17:53:40,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.131,10.0.0.1,80,,200,known route,sess_674965
48506783-b777-456b-9571-97e1876d92d7,2026-06-05T17:53:41,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.197,10.0.0.40,123,,200,snmp poll,sess_116859
d9faff9e-1f75-4a58-8380-064560c3f00a,2026-06-05T17:53:42,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.179,10.0.0.31,8080,GET,201,profile update,sess_830500
8d67d9e7-67bb-471c-9705-560d0964d583,2026-06-05T17:53:43,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.154,10.0.0.40,443,,200,snmp poll,sess_291352
8ad5c400-a2ed-435f-b3a8-86d041687554,2026-06-05T17:53:44,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.194,10.0.0.1,22,,200,known route,sess_374352
42d8aec0-32df-48b5-a6d5-12551cf39721,2026-06-05T17:53:45,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.9,10.0.0.20,22,,200,interactive login,sess_795122
d8fab86f-668b-4400-937c-d81801c86448,2026-06-05T17:53:46,web-02,WEB,PAGE_VISIT,LOW,10.0.1.131,10.0.0.11,80,POST,200,/api/health,sess_681310
356d5b8e-01e4-4493-a220-5e4ca23c878d,2026-06-05T17:53:47,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.102,10.0.0.1,22,,200,policy allow,sess_352377
67b05410-8bab-4286-9c77-933b6756038c,2026-06-05T17:53:48,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.48,10.0.0.1,22,,200,policy allow,sess_492105
e4b3f291-8c19-4bf4-ae64-25d5147b03b5,2026-06-05T17:53:49,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.117,10.0.0.21,22,,200,interactive login,sess_332610
22a7c490-c65b-4341-b395-fe562922178d,2026-06-05T17:53:50,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.62,10.0.0.20,22,,200,ssh key accepted,sess_476713
5f25b248-6d1c-45bb-8739-e59153184b43,2026-06-05T17:53:51,web-02,WEB,PAGE_VISIT,LOW,10.0.1.80,10.0.0.11,443,POST,201,/api/health,sess_142586
54b6b22d-99de-43c2-9ea1-e602439dc9b5,2026-06-05T17:53:52,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.196,10.0.0.30,8080,POST,204,orders lookup,sess_482331
101964d6-3a94-4ea5-9111-5ff55c192d99,2026-06-05T17:53:53,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.181,10.0.0.1,22,,200,policy allow,sess_809821
0a28c2aa-f63a-44dd-b790-a1a20e4b5631,2026-06-05T17:53:54,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.99,10.0.0.31,8080,PATCH,200,preferences saved,sess_954141
fbc3c66b-d85c-4dc2-a9bb-3fc42728bd20,2026-06-05T17:53:55,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.116,10.0.0.31,8080,POST,204,preferences saved,sess_701028
1c0e4b6d-af4d-47d9-b0c2-6eb80ebe1409,2026-06-05T17:53:56,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.175,10.0.0.31,8080,PATCH,200,role unchanged,sess_567763
874fa4cb-bf7b-4905-820c-be32b192cfe0,2026-06-05T17:53:57,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.208,10.0.0.1,8080,,200,policy allow,sess_596511
02d426ed-75f0-420f-a7b1-a51e2176bf02,2026-06-05T17:53:58,web-02,WEB,PAGE_VISIT,LOW,10.0.1.64,10.0.0.11,80,POST,204,/login,sess_111185
0169e14d-05a6-4e47-8f33-95819061b258,2026-06-05T17:53:59,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.87,10.0.0.31,8080,GET,200,orders lookup,sess_599540
f8678339-855a-48c5-ae76-0e1961afd361,2026-06-05T17:54:00,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.96,10.0.0.1,443,,200,policy allow,sess_867715
bcbef62a-2ed0-459f-990c-d15e4e483338,2026-06-05T17:54:01,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.129,10.0.0.1,8080,,200,stateful allow,sess_140633
80f72b42-d9c4-46da-b885-48ba179f0048,2026-06-05T17:54:02,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.48,10.0.0.1,443,,200,known route,sess_908694
58c8062d-dc4c-4998-8a8e-c4aeec351dbb,2026-06-05T17:54:03,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.39,10.0.0.20,22,,200,service account login,sess_126754
ac2f4242-ce06-4048-b2ff-39e82b210838,2026-06-05T17:54:04,web-02,WEB,PAGE_VISIT,LOW,10.0.1.125,10.0.0.11,80,GET,204,/,sess_390326
23ef774a-05eb-4e4a-b2fb-ddc0e5f1de67,2026-06-05T17:54:05,web-02,WEB,PAGE_VISIT,LOW,10.0.1.134,10.0.0.11,443,POST,200,/login,sess_164014
2f9dbd10-911e-4446-b4a5-e8d07fc005be,2026-06-05T17:54:06,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.6,10.0.0.40,123,,200,dns query,sess_196254
04749149-8c6d-4e79-b9ea-53aa8f163138,2026-06-05T17:54:07,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.20,10.0.0.21,22,,200,interactive login,sess_469260
39908c45-ab9b-47a9-828f-5a016b202e0b,2026-06-05T17:54:08,web-02,WEB,PAGE_VISIT,LOW,10.0.1.115,10.0.0.11,443,POST,301,/,sess_158628
58712e11-5864-4ca8-8a0a-3772d29e5c72,2026-06-05T17:54:09,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.102,10.0.0.30,8080,POST,204,preferences saved,sess_477764
b94c272f-b686-4fcd-8e52-687f8cdea5de,2026-06-05T17:54:10,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.42,10.0.0.30,8080,PATCH,200,metadata updated,sess_843458
9b839479-bbc4-4fd8-98e1-30d00a876171,2026-06-05T17:54:11,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.86,10.0.0.31,8080,POST,200,role unchanged,sess_979176
b34ab5cc-599a-4f04-a645-90f6cb82fb1c,2026-06-05T17:54:12,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.67,10.0.0.20,22,,200,interactive login,sess_451082
8074faa9-b74a-4786-98b4-c95c77d0ac6b,2026-06-05T17:54:13,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.119,10.0.0.30,8080,POST,204,preferences saved,sess_404229
59f69b12-39a2-4d2b-9a19-0dd7de9125e8,2026-06-05T17:54:14,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.201,10.0.0.30,8080,POST,200,profile update,sess_960589
b13aec85-5bbb-4c0c-b681-a896bb0d61a4,2026-06-05T17:54:15,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.172,10.0.0.21,22,,200,ssh key accepted,sess_898144
f3ee1e8e-9761-4a1a-813d-570b43cc8a66,2026-06-05T17:54:16,web-02,WEB,PAGE_VISIT,LOW,10.0.1.129,10.0.0.11,443,POST,201,/api/health,sess_548727
afd59c7f-cc2c-42ca-9baa-37663609f4b7,2026-06-05T17:54:17,web-02,WEB,PAGE_VISIT,LOW,10.0.1.149,10.0.0.11,80,POST,200,/login,sess_414138
b45053b8-8da3-4bd5-8474-687b583fba5a,2026-06-05T17:54:18,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.41,10.0.0.1,22,,200,known route,sess_364232
925b804f-7f3d-4c65-80eb-52c50095dc85,2026-06-05T17:54:19,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.121,10.0.0.31,8080,POST,200,inventory query,sess_154951
42dfad07-2c74-4dc7-9535-72ab9e7af792,2026-06-05T17:54:20,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.179,10.0.0.1,80,,200,known route,sess_844536
1604db3e-8010-40a0-b4b9-ddc24a31040c,2026-06-05T17:54:21,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.120,10.0.0.40,161,,200,tls session,sess_534053
8548cb7b-c39a-40ea-a59f-576a916fe6be,2026-06-05T17:54:22,web-01,WEB,PAGE_VISIT,LOW,10.0.1.93,10.0.0.10,80,GET,201,/api/health,sess_301155
46d9b1b2-d5bf-4048-b9f4-e1cf975c6294,2026-06-05T17:54:23,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.2,10.0.0.40,53,,200,ntp sync,sess_386262
04fd7324-9086-4c6e-8d57-781fba4fb5c0,2026-06-05T17:54:24,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.63,10.0.0.40,161,,200,ntp sync,sess_713121
d3348ea9-d770-4157-a8c8-149d938ca7f6,2026-06-05T17:54:25,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.210,10.0.0.31,8080,PUT,200,profile update,sess_220291
2593d438-0ce2-45be-956e-69f945372de6,2026-06-05T17:54:26,web-02,WEB,PAGE_VISIT,LOW,10.0.1.155,10.0.0.11,80,POST,204,/api/health,sess_755659
e6729bd3-d9a4-4c9f-a599-a1b4c9fd94eb,2026-06-05T17:54:27,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.105,10.0.0.31,8080,POST,200,preferences saved,sess_518193
bfb913bb-d23f-41a1-927c-c4474600d17c,2026-06-05T17:54:28,web-02,WEB,PAGE_VISIT,LOW,10.0.1.54,10.0.0.11,443,POST,204,/api/health,sess_771488
1f2b9a9f-2166-4783-8c46-edfa2f8f9187,2026-06-05T17:54:29,web-02,WEB,PAGE_VISIT,LOW,10.0.1.131,10.0.0.11,80,GET,200,/static/app.js,sess_447074
8815abd2-3e3c-4771-8059-83037cbf78e4,2026-06-05T17:54:30,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.54,10.0.0.21,22,,200,ssh key accepted,sess_601668
4b17ad5b-e2ed-41a1-8c9e-bce0fae45358,2026-06-05T17:54:31,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.48,10.0.0.30,8080,PATCH,200,preferences saved,sess_879340
22cf86d8-cf05-4549-afbe-430ed8217c7e,2026-06-05T17:54:32,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.213,10.0.0.40,53,,200,tls session,sess_408331
0e2d6d79-052b-4c5a-8c4b-02070a065aa9,2026-06-05T17:54:33,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.63,10.0.0.30,8080,GET,201,orders lookup,sess_660773
6d66db4c-03a8-4832-8dd9-8490f7e3a988,2026-06-05T17:54:34,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.99,10.0.0.40,161,,200,snmp poll,sess_365925
611834ce-b12e-4fb7-a3c6-a7c82b3b76ec,2026-06-05T17:54:35,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.60,10.0.0.31,8080,POST,200,metadata updated,sess_224422
79882238-9686-46b8-b2ef-684c8e55f305,2026-06-05T17:54:36,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.62,10.0.0.31,8080,POST,200,orders lookup,sess_427130
8f3c58af-fe62-40d1-a770-3634f6cd67d4,2026-06-05T17:54:37,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.76,10.0.0.31,8080,PATCH,204,role unchanged,sess_571317
7188e539-373c-4b3d-a689-863804e49921,2026-06-05T17:54:38,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.12,10.0.0.31,8080,POST,200,profile update,sess_658728
285fd1e7-87c9-4b68-9462-af0aa9c2eed6,2026-06-05T17:54:39,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.216,10.0.0.40,123,,200,tls session,sess_471681
44205988-7a4a-4755-bb45-6e36dd52926d,2026-06-05T17:54:40,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.45,10.0.0.40,443,,200,dns query,sess_902794
